Puzzle,Solution
0030000001400400,4231132421433412
2004031204033041,2134431214233241
0000240000044003,1342243132144123
0100300000301324,2143341242311324
0042000043211000,3142241343211234
0013000221000400,4213134221343421
0213300420410430,4213312423411432
0100200430211000,4132231434211243
2040040042130024,2341143242133124
1040040101320014,1243342141322314
0423300100004312,1423324121344312
0210030201340420,4213134221343421
0210130030200000,4213134234212134
0001000440100000,2431312443121243
0410100041202041,3412123441232341
2040400000000010,2341412312343412
0324200332400102,1324241332414132
0341012000000004,2341412334121234
0024040102034310,3124243112434312
0042020114002000,3142423114232314
3004400000302040,3124421314322341
4003300404000001,4213312414322341
0304201301023041,1324241341323241
0000403123100420,3142423123141423
2000140002103104,2341143242133124
2100342100020003,2134342113424213
0423304100122100,1423324143122134
0130000010400010,2134342113424213
0003300001004002,1423324121344312
0300401000010000,1342421334212134
1423024100102004,1423324143122134
0300003401000400,4321123431422413
0304000030100000,1324423134122143
0001000400103000,4321123424133142
3010023440002000,3412123441232341
0341000010343002,2341412312343412
0004400000000402,3124421323411432
3140420114200010,3142423114232314
4032000004101320,4132324124131324
0400000140030000,1432234142133124
0020020020400402,1324423121433412
4010104301042430,4312124331242431
0000032130000410,1234432131422413
2000300000000042,2134342142131342
0302000321043401,1342421321343421
0004000040100003,3124243143121243
2013014043000200,2413314243211234
0000001440000102,1423231442313142
2400004210004000,2413314212344321
0003304000340300,1423324121344312
1240401030000400,1243431231242431
0300003201200213,2341143231244213
0000420014232304,3142423114232314
0123320013022001,4123321413422431
0341100201244003,2341143231244213
4013104220303400,4213134221343421
0410304200210234,2413314243211234
3010000000420400,3214412313422431
1000203032044020,1342243132144123
0004000000233241,2134431214233241
0200300201000000,1234341241232341
2001134000144000,2431134232144123
0420003410400200,3421213413424213
0000123404103140,4321123424133142
1302001301040020,1342421321343421
0100304120000000,4132324124131324
0300021000043000,1342421321343421
0100000232001423,2134431232411423
4020300003402400,4123321413422431
2143400104023004,2143432114323214
2100001013004200,2143341213244231
0000301003400000,4123321413422431
0000000000120240,3124243143121243
0000040003424010,2134342113424213
0000100001200013,2341143231244213
0024420314002000,3124421314322341
2000000002010030,2413132432414132
0231030020033412,4231132421433412
0002320020131324,4132324124131324
0013012400322340,4213312414322341
0030234000040003,1432234131244213
0002010430400403,4312213432411423
0003031201202401,1243431231242431
0130401210030200,2134431214233241
0413030432000100,2413132432414132
0100201434201240,4132231434211243
0100001000004001,3142241312344321
0243042000004030,1243342123144132
4032200012003020,4132231412433421
1000000003400103,1234341223414123
0010400324000000,3214412324311342
0020000042003142,1423231442313142
0000000212300001,2413314212344321
4120300420301300,4123321424311342
2041143240030020,2341143242133124
0210010410300040,4213312414322341
4002304124131000,4132324124131324
0120000010002031,4123321413422431
0013034201040420,4213134221343421
0300100002013002,2314142342313142
0000410200210200,2314413234211243
0200314000000420,4231314223141423
0041410330121000,2341412334121234
0004400104102103,1324423134122143
3401203400000042,3421213442131342
0020200401004030,1423231431424231
0010020024313124,4312124324313124
0200041023000020,1234341223414123
0102000003000030,3142241343211234
0034002103424013,2134342113424213
0030030030000200,1432234131244213
0240042300002130,3241142343122134
0301000004000040,4321123424133142
2000000430410030,2413132432414132
3200003201434301,3214143221434321
0000140240033024,2341143242133124
3002000012044001,3142241312344321
3024420000011402,3124421323411432
1420000003000100,1423324143122134
3024240102004302,3124243112434312
0320123024003140,4321123424133142
0024423120400402,1324423121433412
0104400004000340,3124421314322341
0012020000000100,3412123423414123
1042420301300021,1342421321343421
4320100000022003,4321123431422413
1000300020300000,1423324121344312
0300400034000030,2341412334121234
1000030004130142,1234432124133142
1400030001044013,1432234131244213
0010000410300300,4213312414322341
2000001000001300,2143341242311324
0304002330000030,2314142331424231
0402004303204231,3412214313244231
2314403212000000,2314413212433421
0000403020033000,1324423121433412
0001000231000010,2341143231244213
3000010303200000,3412214313244231
0000004030100432,4321214332141432
2030300000100040,2431312443121243
1002203102104020,1342243132144123
4013100004210104,4213134234212134
0403024101040000,1423324121344312
2004300003000000,2134342113424213
0001000300001200,2341412334121234
3000012013000430,3214412313422431
0010000204010240,2314413234211243
0000100020000102,3421124323144132
0432204002033100,1432234142133124
0400004000130000,1432234142133124
4302020031000001,4312124331242431
0000003001000210,2341143231244213
0000100000343000,4213134221343421
0000402330000000,2341412334121234
0432301001000000,1432321421434321
4120001420311300,4123321424311342
3240413000040410,3241413213242413
0203010004322001,4213312414322341
1342000304210100,1342421334212134
3420200400000300,3421213442131342
0000000400210040,1432321443212143
1000000000200140,1432321443212143
2030401210033001,2134431214233241
0000100000020034,3241142343122134
0031010220001003,4231314223141423
0230000434000000,4231132434122143
1240340101000310,1243342141322314
0140001300201230,3142241343211234
1034301023404003,1234341223414123
0000004020300004,4312124324313124
0004030230000400,2134431232411423
3400020423404103,3412123423414123
0132031000200000,4132231434211243
3000140000002000,3241142343122134
3000000100030012,3124243112434312
0002040012000021,3142241312344321
3120001310000301,3124421314322341
0000003020000410,1324423121433412
3041410200030304,3241413224131324
0402234101200003,1432234131244213
1340200030100120,1342243132144123
0040003000232004,3142423114232314
0031002000003000,4231132421433412
4003134000010030,4213134234212134
2400100002000102,2413132432414132
1030402120000000,1234432124133142
0000041240000041,1234341241232341
2300040300000000,2314142331424231
0001000002100003,2431134232144123
0401210400000000,3421213413424213
0400000000031040,3421213442131342
3102000003101020,3142423123141423
3120000004000041,3124421314322341
3240040003000004,3241142343122134
0002200032040023,1342243132144123
0031012403000040,2431312443121243
0000000420400100,3412123423414123
3401210002001342,3421213442131342
0000340000001020,2143341242311324
2030000000030040,2134431214233241
3004143021030300,3214143221434321
3241102000000002,3241142321344312
0002020100001000,4132324124131324
0204341020004120,1234341223414123
0020030100001030,4123234134121234
2000402010020000,2143432114323214
0013002020000032,4213312423411432
0040420010030314,3142423114232314
3104040100100043,3124243143121243
0021210403000213,3421213413424213
0321023004103040,4321123424133142
0102403020001000,3142423123141423
0000300400210003,1432321443212143
0000410004100000,3241413224131324
0000320120340002,1423324121344312
0200400024000000,1243431224313124
3024003002434302,3124243112434312
2000300202301304,2143341242311324
0010010300000200,3412214313244231
2341000000021004,2341412334121234
3000203000000240,3124243143121243
4103301404011000,4123321424311342
0100000000200403,4132324113242413
0031032404022140,4231132434122143
2134000010200041,2134431214233241
4001000000002100,4231132434122143
4023234104021000,4123234134121234
2140301000044000,2143341213244231
0304042031420000,2314142331424231
0300142042013000,2314142342313142
0031310000121240,2431312443121243
0100240003000000,3142241343211234
4010100001000000,4312124331242431
0000010030010240,2314413234211243
0030020000000320,1432321421434321
0210004020340021,4213134221343421
1423304043000130,1423324143122134
3100243103120200,3124243143121243
0004041201002341,1234341241232341
2400000443001043,2431312443121243
3104203000430310,3124243112434312
0432001420030321,1432321421434321
0301020030000000,4321123431422413
1240400201200001,1243431231242431
3410010310044230,3412214313244231
0000000001304012,3241142321344312
0000021300000030,1342421334212134
0030340110000000,2134342113424213
0014040043212040,3214143243212143
0204000001034001,3214143221434321
0002001010004020,3142241312344321
2310403030011040,2314413234211243
3004000310000340,3124421314322341
0403024120340300,1423324121344312
0401000000020200,3421213413424213
0100000300040021,3142241312344321
0003021013020000,4123321413422431
0300002004021000,2341412334121234
0030231410030420,4132231412433421
3214000000000430,3214412313422431
0001412030001200,2341412334121234
4000004000041000,4321214332141432
0003001020000020,1243431224313124
0412123023010003,3412123423414123
0001204310320014,4321214314323214
3000412300420000,3214412313422431
0010310014322041,4213312414322341
1243430201000400,1243431231242431
0030304000040400,4132324113242413
0031300043000200,2431312443121243
4000004104100030,4123234134121234
0000100234012004,4213134234212134
3002014300244201,3412214313244231
4130004000101000,4132324124131324
0420030402310140,1423231442313142
0032000103200403,4132324113242413
2000030032001000,2143432132141432
0030300100130320,4132324124131324
2000002012000400,2341412312343412
0403004000200200,2413314243211234
3002000000344021,3142241312344321
4300000000022403,4321123431422413
0010000030000430,4312124331242431
4031002000100000,4231132434122143
2000031010203001,2134431214233241
4002230002000420,4132231412433421
0200002000001030,4213312423411432
0000100003000140,3214143243212143
3020421303010032,3124421323411432
0030304010202010,4132324113242413
0002003014200001,4312213414233241
4000031000200000,4132231434211243
1324000000323201,1324241341323241
1000400030000400,1234432131422413
0002234140030104,1432234142133124
0030230010030401,4132231412433421
0040102020000000,3241142321344312
0002010303000030,3412214313244231
0020000004000341,3124421314322341
0420000000300310,1423324121344312
3040041300000000,3142241312344321
1002421320300000,1342421321343421
0100301000010002,4123321424311342
0103020404311040,4123321424311342
1030400030000410,1234432131422413
4000010010023214,4321214314323214
0200010400411430,4213312423411432
0400100000030210,2431134241233214
4000031010003400,4132231412433421
2040430032040030,2143432132141432
4230304000000000,4231314214232314
1300420034000034,1342421334212134
0301100400000000,4321123424133142
0002000003010100,1432321443212143
4302000432410023,4312213432411423
3000014000000001,3412214313244231
0004400000401000,3124421323411432
0400000040301000,3412214342311324
1000020440000000,1432321443212143
0342203101003204,1342243141233214
4130304000240400,4132324113242413
0010104020300100,4312124324313124
4200130421000010,4231132421433412
0300043230204210,2341143231244213
1000000003410000,1234341223414123
0040412034021000,2341412334121234
0001100000100104,2341143242133124
0301200030040000,4321214332141432
1023000030420231,1423231431424231
1030030030002413,1234432131422413
0010003000010003,2314413234211243
2030134000000214,2431134241233214
0040400330101004,2341412334121234
0340010034000234,2341412334121234
3040420000200310,3142423114232314
0142040010040000,3142241312344321
1034041000002000,1234341241232341
0203002400000400,4213312423411432
3400013000024010,3421213413424213
1240302100322300,1243342141322314
0320001300404102,1324241332414132
0030020004001300,4132324124131324
0000300420310002,4123321424311342
0300040002010040,2314142342313142
0000142301000300,3241142321344312
0000403004100040,1324423134122143
2000004200211034,2413314243211234
2000003002130000,2341143242133124
0100200000010030,3142241343211234
3400013003024000,3421213413424213
0040001242011000,2143341242311324
3020000003000002,3421124323144132
0314002000000100,2314142342313142
0000000000242030,1243431231242431
0003130002000000,2413132432414132
1000421330002134,1342421334212134
0012024320310024,4312124324313124
0041003200033000,2341143242133124
4102231002400000,4132231412433421
1020324101004310,1423324121344312
4030201002000421,4132231412433421
0012213010033201,4312213414233241
1200002020100100,1243342123144132
4012104004013004,4312124324313124
2100040010404200,2134342113424213
0400031442303002,1423231442313142
0030312040000003,2431312443121243
0000024040002100,1423324143122134
0100001300040020,3142241312344321
4000024113000003,4132324113242413
0004240040020041,1324241341323241
4000020304003004,4312124324313124
0314140030020001,2314142331424231
0003340200004200,2143341213244231
3120243000021040,3124243143121243
1040000141200010,1342243141233214
0100000000004230,2143341213244231
0204300041232000,1234341241232341
0000240100000200,3124243143121243
4030000421003412,4231132421433412
4231100034100003,4231132434122143
0240403013240013,3241413213242413
0000200004001230,4123234134121234
0341000042000020,2341143242133124
0000024324010024,4312124324313124
0200000020310020,1243431224313124
3012003000202341,3412123441232341
0100201000304000,3142241312344321
4003000000400002,4213312423411432
3200142340120100,3241142343122134
0203000101322300,1243342141322314
0123230034100230,4123234134121234
0300210314320014,4321214314323214
2403032000300200,2413132441323241
3020000040302000,3421124341322314
4003000030210030,4213134234212134
0400023000004100,3412123423414123
4302000000000004,4312124324313124
0000040200400020,3214143221434321
4010124001240031,4312124331242431
0010030400000200,2413132441323241
3140001000044321,3142241312344321
0120000400020431,4123321413422431
0003430110003000,2143432114323214
0234032020003102,1234432124133142
4000020420130000,4321123424133142
0213012004302340,4213312414322341
3010000420000123,3412123423414123
0040001012004021,3142241312344321
0000000030004103,1342243132144123
3010003400000041,3412123441232341
2000032000001432,2143432132141432
0240000040020004,3241142343122134
0320201330014130,1324241332414132
0000040041303041,1324241341323241
0120200040021043,3124243143121243
0230300020414100,1234341223414123
1324000340003240,1324241341323241
2000100041023200,2413132441323241
2100000000131002,2134342142131342
0000003130000100,1342243132144123
3210000313020030,3214412313422431
4200030421030410,4231132421433412
2004000142130002,2134342142131342
3040041312000300,3142241312344321
0004000004020001,3124421314322341
2010010000201230,2413314243211234
0102230400011043,4132231434211243
0000413004030000,3241413224131324
3240000303000000,3241142343122134
0000004302000324,3412214342311324
0401120323000132,3421124323144132
0001000043001003,2431312443121243
3000000403000123,3412123423414123
0104200040120043,3124243143121243
0024240012034012,3124243112434312
0102200434201203,4132231434211243
4210004200040421,4213134221343421
0010000000020240,2413132441323241
0240000100300010,1243342141322314
3002123020004120,3412123423414123
0040410030000200,2341412334121234
0023004110000000,4123234112343412
0020000004310040,4123321424311342
1020001040000140,1423231442313142
0023234002000000,4123234112343412
1040200000140000,1342243132144123
0000040013004000,2134342113424213
0000230010033000,4132231412433421
1000400001430400,1324423121433412
4013000003001000,4213312423411432
0413002432014000,2413132432414132
0230100421430010,4231132421433412
0210000000430300,3214143221434321
0004241300004030,1324241332414132
0304420101003012,1324423121433412
0230102034022043,4231132434122143
4231310000001403,4231314223141423
2100430114020000,2143432114323214
4010203400000001,4312213414233241
2304100302010142,2314142342313142
0124000300010002,3124421323411432
1400004000020104,1423324143122134
2130030202011403,2134431232411423
0001410200002413,3241413213242413
0002000003041420,3142423123141423
0320001000323241,1324241341323241
0203100020000021,4213134221343421
2400004001203014,2431134241233214
0230000000400003,1234432131422413
1340000000303421,1342421321343421
1423000020004002,1423324121344312
0104001232010003,2134431232411423
0340021001000001,1342421321343421
0410010000000230,2413314243211234
0001043000003000,2341143242133124
3400100041000000,3421124341322314
0302000000033001,4312213414233241
0403000000003040,2413132441323241
2034430002411400,2134431232411423
2040402000000000,2341412334121234
0020100000000140,4321123424133142
0000042000000012,3241142321344312
0042403014032014,3142423114232314
1304200001023000,1324241341323241
2100000004003000,2134431214233241
0003030231240401,1243431231242431
0000002041000010,1243342141322314
0430000031000200,1432234131244213
0001104200030004,2431134241233214
0430020040202140,1432321443212143
0200430031202401,1243431231242431
0321003401022010,4321123431422413
2030134201030000,2431134241233214
0134400030400400,2134431232411423
0100031232400403,2134431232411423
0041140040000000,3241142343122134
1002203140030214,1342243141233214
0400100000140003,2431134232144123
0100230130020200,4123234134121234
0000014302001000,3412214342311324
0320000004003000,4321123424133142
2340002034001234,2341412334121234
4000230000000402,4123234112343412
0010010303204230,3412214313244231
0042403120041000,3142423123141423
0124203112404000,3124243112434312
2340040231000200,2341143231244213
4210134000040021,4213134221343421
1040401030040031,1243431231242431
0140041000000204,3142241343211234
0402321440210003,1432321443212143
0203002010002000,4213312414322341
0030304020000403,4231314223141423
0000403000000402,1324423121433412
0124021314002040,3124421314322341
3020104000000000,3421124341322314
0020400020003000,1324423121433412
3000002343020000,3241142343122134
0000042321000302,3241142321344312
0430000400430020,1432321421434321
3020001000020000,3124421314322341
0000000012403401,2314413212433421
0010310023001000,4213312423411432
0001120401000413,4321123431422413
2030000400034310,2431312412434312
0002203002000100,1342243132144123
0032300004000300,4132324124131324
0413100402414030,2413132432414132
0000012304300000,3214412324311342
0002014010000000,3412214313244231
0300214304023014,4321214314323214
3412000042000300,3412214342311324
4030324020101300,4132324124131324
2103000040300004,2143341242311324
0100400000003040,2134431214233241
0003030040023040,2413132441323241
3000200000101300,3421213442131342
2000030132140030,2143432132141432
0000020100000310,1423324121344312
3020003400020200,3421213413424213
3240100000000000,3241142321344312
0230430100000400,1234432131422413
2000010443021200,2431312443121243
2403130430000002,2413132432414132
0001123431020000,4321123431422413
2304410230200240,2314413234211243
0132324010040010,4132324113242413
0000040240000300,1234341241232341
0403310202000000,2413314212344321
0401130201230210,2431134241233214
2134000014030241,2134431214233241
1000002100000002,1234432124133142
2103300202001000,2143341242311324
0430034241203200,2431134241233214
2100302102130042,2134342142131342
0004010234200000,2314413234211243
2000100001420031,2314142331424231
4300020001000000,4312124331242431
0032300420030021,1432321421434321
0204301200010123,1234341223414123
4231004200040420,4231314223141423
1004403021003010,1324423121433412
0102000104200010,3142423114232314
0304403000210003,2314413234211243
1200300223410120,1234341223414123
2001010302303010,2341412312343412
4200030030100100,4231132434122143
3024000320001000,3124421323411432
0000203143101200,3124243143121243
4010000220000000,4213134221343421
0401020000002014,3421124341322314
2300400000200000,2314413234211243
2341100231004010,2341143231244213
2040000000033000,2341143242133124
2341000034000200,2341412334121234
0320210300000402,4321214332141432
4021120004100000,4321123424133142
3200000000031024,3241413224131324
2043032032001430,2143432132141432
2304042342310000,2314142342313142
0201004200232000,4231314214232314
0003130030000030,4213134234212134
2003000200344321,2413314212344321
4231300010232010,4231314214232314
4302020000300020,4312124324313124
2030000202104123,2431134232144123
4000012410020340,4213312414322341
0004402100030000,1234432124133142
4203030001040421,4213134221343421
0001100020000012,3241142321344312
4102004120001324,4132324124131324
4000100001000400,4321123431422413
0403001031420031,1423231431424231
4032320024101300,4132324124131324
1000321020004300,1432321421434321
0043002003100100,1243342123144132
0003030000023000,2413132441323241
0000002000033040,1234432124133142
2300400304100200,2341412334121234
0401002012434000,2431312412434312
3014103203010000,3214143243212143
3240013013040410,3241413213242413
2013002432014000,2413132432414132
0001004001000200,2431134241233214
3420024320040102,3421124323144132
0023300021344302,1423324121344312
1300021020003421,1342421321343421
0003300000000304,2143341242311324
3402123400030340,3412123441232341
0040002012300000,2341412312343412
4020300410020001,4123321413422431
3102000312300021,3142241312344321
0002300001400320,1432321421434321
2030342042000340,2134342142131342
0140030004300204,2143432114323214
4000124020000124,4312124324313124
0001000030140002,4321214332141432
0241000340000000,3241142343122134
0002000334002100,1342421334212134
2310410030210240,2314413234211243
0001200010004003,3421213413424213
1320241040020001,1324241341323241
0012004031000400,4312124331242431
0004000140030000,2134342142131342
0020004302100032,4321214332141432
1324201330400002,1324241332414132
0010312400001430,4213312423411432
4003130000000001,4213134221343421
0004002000002013,1234432131422413
3100403000141420,3142423123141423
0213000000200000,4213134234212134
3210402320300040,3214412324311342
1342040000203014,1342243141233214
0020000003120130,1423324143122134
0031100000203010,2431134241233214
0240000100000314,1243342141322314
0014140040000140,2314142342313142
0000004000300012,4123234112343412
2003010200300021,2413314212344321
0001410200240010,3241413213242413
0010002300300000,3214412324311342
0001300200141400,4231314223141423
0310140040000100,2314142342313142
2000432132100032,2143432132141432
3040042020304002,3241142321344312
2314042300004230,2314142331424231
0000400104122003,1324423134122143
0124043000021243,3124243143121243
0000000400000321,1432321421434321
4123021420000002,4123321424311342
2400000001023200,2413132441323241
0400034131204200,1432234131244213
0100300400001340,4123321424311342
0024000000001032,3124421323411432
1403000002000100,1423231442313142
4000214000000000,4321214332141432
2413314043010000,2413314243211234
3400004000000300,3412214342311324
0140400120040023,3142423123141423
0401020023044100,3421124323144132
3120400000320040,3124421314322341
4002024100100324,4132324124131324
3421100323100002,3421124323144132
0430301003200103,1432321443212143
0100021304300000,3124421314322341
3200143200030320,3214143221434321
1000301000010143,1432321443212143
0204030130402000,1234432131422413
2430012403021200,2431312443121243
1400231030024200,1423231431424231
0104421300320301,3124421314322341
0013310010322001,4213312414322341
0401100340020310,3421124341322314
0042423023040000,3142423123141423
0000021300002001,3124421314322341
1024001000400132,1324241332414132
0020001030014030,1324241332414132
1402320043010103,1432321443212143
2000102400410100,2413132432414132
0100400200410423,2134431232411423
2400102041303201,2413132441323241
1432301021400001,1432321421434321
3124203102030010,3124243112434312
3004000000011000,3214412324311342
0120020300411432,3124421323411432
2004040103400200,2134342113424213
0341043042000124,2341143242133124
0030034000100123,2431134232144123
0001132034122003,4231132434122143
2300002312003000,2341412312343412
0104001004320041,3124421314322341
0000140301400230,2314142331424231
3002400103140000,3142423123141423
0000014210000300,4231314214232314
0000041013044001,2143341213244231
0000240010004301,3142241312344321
0140423100001003,3142423123141423
1430021040012043,1432321443212143
0000004340000024,3412214342311324
0001213000130040,3421213442131342
2041402300101034,2341412334121234
0400004131044003,1432234131244213
2004100001400230,2314142331424231
0320204304020214,4321214314323214
1240401031200401,1243431231242431
2300100000010000,2314142342313142
0300143230204000,2341143231244213
1302421000040021,1342421321343421
0000021400002000,4123321413422431
0321004014003014,4321214314323214
3004003100121003,3124243143121243
0142041000040020,3142241312344321
0100200002034000,3124243112434312
3001020001000000,3421124341322314
4200010010030300,4231314214232314
0031032001000000,4231132421433412
4230030021033012,4231132421433412
0000100030000403,4321123431422413
3002041002340020,3142241312344321
0020240012430010,3124243112434312
1043000031240431,1243431231242431
0410032400404032,2413132432414132
2310000001400200,2314142331424231
0000124001042000,4312124331242431
0132324010200010,4132324113242413
0004342013404000,2134342113424213
1040040001203004,1342243141233214
0400312002004310,2431312412434312
4000300100000400,4132324113242413
0240000040122104,3241142343122134
0003002432414100,2413132432414132
0401200403000003,3421213413424213
0002400000003020,1342421321343421
0403320103000100,1423324143122134
4032031412430000,4132231412433421
2130342000100340,2134342142131342
0020240302400002,1324241332414132
0000001320040000,1342421321343421
1040000000230004,1342243141233214
0401210042000300,3421213442131342
1300040032040120,1342243132144123
0200400000300100,1243431224313124
3004012320301000,3214412324311342
0003030231040030,1243431231242431
0320041000300041,1324241341323241
4321100431000013,4321123431422413
0000240012430300,3124243112434312
0030310004200010,4231314214232314
0134430202000003,2134431232411423
3000203110030000,3124243112434312
0210104000000104,4213134234212134
3041400010242003,3241413213242413
2034430004233200,2134431214233241
0000010310320204,4321214314323214
0000010320001002,3214412324311342
1040203041233200,1342243141233214
4000003430010003,4312213432411423
1000000124133040,1234432124133142
0300100000100100,2341143242133124
3020401300400400,3124421323411432
0203300100320014,1243342141322314
4231310004202004,4231314214232314
0240000000304000,3241142321344312
2010142030400030,2314142331424231
0030234000200003,1432234131244213
0420000400000040,3421213442131342
3004140200002100,3214143243212143
0203300000302304,1243342141322314
4200134201343000,4213134221343421
0143000030040000,2143432132141432
0040413220131020,3241413224131324
3010000020434300,3214143221434321
1000000030420010,1234432131422413
0000030030000023,2134431232411423
0200130221303400,4213134221343421
0103020000400401,4123321413422431
0000003442031000,3421213442131342
3012003420014003,3412123423414123
0000213410420003,3421213413424213
1200040120000000,1243342123144132
0301000000040030,4321214332141432
1000300041230001,1234341241232341
2034002003404000,2134342113424213
0000241040000000,1324241341323241
0000014000002004,4231314214232314
0432230101004200,1432234131244213
0302001000002004,1342421334212134
4000023020133140,4321123424133142
2401030000000010,2431134241233214
0000320000100100,1423324143122134
0000004320300020,4312124324313124
1400030000003000,1423231442313142
0402000002100000,1432234142133124
4003030112043410,4123234112343412
4003100204212104,4213134234212134
3401100003140130,3421124323144132
0021204004320214,4321214314323214
1000032000103100,1234432124133142
0000000012033401,4132231412433421
1003230430424001,1423231431424231
4300214000003210,4321214314323214
1000320140120004,1423324143122134
3241400200000410,3241413213242413
2300140301020000,2314142331424231
0000001040212043,1432321443212143
0003340023000100,1243342123144132
4302010000401400,4312213432411423
1302421020040021,1342421321343421
1403004020044312,1423324121344312
1002003141233200,1342243141233214
4231030030100143,4231132434122143
0034000040000300,2134342142131342
0143002002140432,2143432132141432
0030002002434310,2431312412434312
0002000400011403,4312213432411423
2001412000101230,2341412334121234
0000310203000000,2413314243211234
0410120000000100,3412123423414123
0020003121030000,1324423121433412
0020104000004000,3421124323144132
1302000000000103,1342243132144123
2000400000001004,2341412334121234
1000001001000200,1324241341323241
3000410200000000,3241413224131324
0432000401400300,1432321421434321
0000432131400000,1234432131422413
0020403121033402,1324423121433412
4013300004320041,4213312414322341
0030030000003004,1432234142133124
0004401230000023,2134431232411423
0400021003000103,1432321443212143
1320000340323040,1324241341323241
3021003403020013,3421213413424213
2413132030000100,2413132432414132
4231100401403010,4231132421433412
0400100041003010,2431134241233214
0004000000003140,1234432124133142
1000340003144032,1243342123144132
1340420030000000,1342421334212134
0020043143101200,3124243143121243
2301143000004003,2341143231244213
0400013400424213,3421213413424213
0102003010000000,3142423114232314
0400200040010000,3412214342311324
2003000002004100,2413132432414132
2140301042011300,2143341242311324
0000021010020000,3124421314322341
0002200141030004,1342243141233214
0210000030010100,4213134234212134
0340400021000020,1342421321343421
0030100400100000,4231132434122143
4000320000100000,4132324124131324
0010014003004000,3412214313244231
4200030030210130,4213134234212134
0001400010202403,3241413213242413
4312104304000020,4312124324313124
0001214000323214,4321214314323214
0010000300313100,4312124324313124
0020003030400000,4321123431422413
0000020300022004,3421124341322314
0400300010000002,2431312412434312
3100000103021000,3124243143121243
4010300403000000,4213312423411432
2310403200001240,2314413234211243
0120230000001004,4123234134121234
0401010402404302,2431312412434312
3120001310000001,3124421314322341
0402210302010320,3412214342311324
1203401220010104,1243431224313124
0100004034001200,4123234134121234
3000240310340021,3142241312344321
0240002021340310,3241142321344312
2010000202003020,2314413212433421
2400000000344320,2413314212344321
3001124300104030,3421124323144132
0210100200404300,3214143221434321
0000310020100400,4231314223141423
3400123403010020,3412123423414123
4010004001040400,4213134221343421
0010003030401000,4312213432411423
2001003030000000,2341143231244213
0003000013240230,2143341213244231
3142000003040403,3142423123141423
3420100301000010,3421124341322314
0032200400003000,4132231412433421
1234041200414000,1234341223414123
3010003401000001,3412123441232341
0000304002004321,2413314212344321
3000003401002001,3412123441232341
0103004100101234,4123234134121234
4213300410320300,4213312414322341
0200312423000400,4213312423411432
3001102021004000,3241142321344312
0020030010300402,4123234112343412
4230100400022100,4231132434122143
0000004100030100,1432234142133124
0003000103104100,1243342123144132
1004000031022000,1234432131422413
3004410324000300,3214412324311342
0410200010044030,3412214313244231
0300100001002031,4312124331242431
0021024041302004,3421124341322314
0134040040100342,2134342142131342
2000340210244030,2143341213244231
4300023000402000,4321123431422413
0200400200000030,1243431231242431
0000300020410000,1234341223414123
0200000043022130,3241142343122134
4123000030100000,4123234134121234
0300100001400001,2314142331424231
0100301020311342,4123321424311342
4000213014200201,4312213414233241
0000001421000300,1432321421434321
2300000000101000,2341412334121234
2004042031404000,2314142331424231
0124003110004002,3124243112434312
4201002034000040,4231132434122143
1032020000434321,1432321421434321
0000000031040210,2341143231244213
4203000010300000,4213312414322341
0143041200001300,2143341242311324
1402000001044010,1432234131244213
0000023440232340,3412123441232341
0020000000003042,4321123424133142
4130320013040410,4132324113242413
0012000002001400,4312213432411423
2431100201033010,2431134241233214
2010010012033421,2314413212433421
0040400000140020,3142423123141423
0040001000200031,1243431231242431
4002200010000001,4312213414233241
4103020003400001,4123321413422431
4120321003402030,4123321413422431
0003200431424230,1423231431424231
1042200030144003,1342243132144123
0000010020101020,3241413224131324
0010010012044321,2413314212344321
3000004300000030,3421124323144132
2000043040000024,2341143242133124
3240002343020034,3241142343122134
0140030032141032,2143432132141432
0302020000040001,1342421321343421
0000002140000014,1243342141322314
0240040141020004,1243342141322314
0100034004101000,4123234134121234
2401000201000010,2431134241233214
1000304000340312,1423324121344312
0203130030000100,4213134234212134
0000012000101003,2431312443121243
4230300000001403,4231314223141423
1043400224003004,1243431224313124
4320214000041402,4321214332141432
0310200400000000,4312213414233241
3004243003021043,3124243143121243
2103432000140000,2143432132141432
0010310403401400,4213312423411432
0203010004302000,4213312414322341
3400203440130042,3421213442131342
4300210410233200,4312213414233241
1403304100000130,1423324143122134
3002014002300324,3412214342311324
0301410000343000,2341412312343412
0004002140001340,2134342142131342
4003030234210004,4213134234212134
0002000010200400,4132324113242413
4300020424030102,4321123424133142
3000023040200041,3412123441232341
0400300040000104,1423324143122134
0004400300411032,3124421323411432
0000240102040123,1342243132144123
3100003104202010,3142423114232314
0000300210044021,2413314212344321
2034000000030201,2134431214233241
1000203001230010,1342243141233214
0040042003100030,3241142343122134
0034000100020410,1234432131422413
3000021003400402,3124421323411432
0003320040020000,1423324143122134
0002304100240403,4132324113242413
0204001240002041,1234341241232341
0040240040200230,3142241343211234
0030200430010043,4132231434211243
1203031200010120,1243431224313124
0004100201404320,3214143221434321
2300000004000240,2314413234211243
0020200012430012,3124243112434312
0001002420030010,4231132421433412
0040013000040410,3241413213242413
0010004230000100,4213134234212134
2000341240000024,2143341242311324
0001120320040002,3421124323144132
0410000441300041,2413132441323241
0240102043020004,3241142343122134
0304403134102003,1324423134122143
3014412004000300,3214412324311342
0000040010024003,2134342113424213
4120200004100000,4123234134121234
0102000000140000,3142423123141423
